flavor,calcium_dv,sugars,iron_dv,updated_at,full_ingredient,vitamin_a_dv,saturated_fat,protein,trans_fatty_acid,item_description,total_carbohydrate,sodium,item_name,ingredient_statement,serving_size_qty,dietary_fiber,main-ingredient,item_id,calories_from_fat,monounsaturated_fat,ingredients_list,serving_weight_grams,calories,polyunsaturated_fat,calperunitserving,vitamin_c_dv,total_fat,cholesterol,servings_per_container,serving_size_unit
Other,2,24,2,2014-11-24 20:24:24,passionfruit juic ( water juic concentr ),10,0,0,0,Tropical Punch,25,70,"100% Fruit & Veggie Juice, Tropical Punch","Grape Juice, Apple Juice, Carrot Juice, and Passionfruit Juice (Water, Juice Concentrates), Sweet Potato Puree, Natural Flavors, Vegetable Juice for Color, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,passionfruit juic,51c36caa97c3e69de4b08433,0,0,"[u'grape juic', u'appl juic', u'carrot juic', u'passionfruit juic ( water juic concentr )', u'sweet potato puree', u'natur flavor', u'veget juic for color', u'ascorb acid (vitamin c)', u'citric acid']",217,110,0,13.75,120,0,0,6,oz
Other,2,24,2,2014-11-24 20:24:24,sweet potato puree,10,0,0,0,Tropical Punch,25,70,"100% Fruit & Veggie Juice, Tropical Punch","Grape Juice, Apple Juice, Carrot Juice, and Passionfruit Juice (Water, Juice Concentrates), Sweet Potato Puree, Natural Flavors, Vegetable Juice for Color, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,sweet potato,51c36caa97c3e69de4b08433,0,0,"[u'grape juic', u'appl juic', u'carrot juic', u'passionfruit juic ( water juic concentr )', u'sweet potato puree', u'natur flavor', u'veget juic for color', u'ascorb acid (vitamin c)', u'citric acid']",217,110,0,13.75,120,0,0,6,oz
Other,2,24,2,2014-11-24 20:24:24,natur flavor,10,0,0,0,Tropical Punch,25,70,"100% Fruit & Veggie Juice, Tropical Punch","Grape Juice, Apple Juice, Carrot Juice, and Passionfruit Juice (Water, Juice Concentrates), Sweet Potato Puree, Natural Flavors, Vegetable Juice for Color, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,natur flavor,51c36caa97c3e69de4b08433,0,0,"[u'grape juic', u'appl juic', u'carrot juic', u'passionfruit juic ( water juic concentr )', u'sweet potato puree', u'natur flavor', u'veget juic for color', u'ascorb acid (vitamin c)', u'citric acid']",217,110,0,13.75,120,0,0,6,oz
Other,2,24,2,2014-11-24 20:24:24,veget juic for color,10,0,0,0,Tropical Punch,25,70,"100% Fruit & Veggie Juice, Tropical Punch","Grape Juice, Apple Juice, Carrot Juice, and Passionfruit Juice (Water, Juice Concentrates), Sweet Potato Puree, Natural Flavors, Vegetable Juice for Color, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,veget juic,51c36caa97c3e69de4b08433,0,0,"[u'grape juic', u'appl juic', u'carrot juic', u'passionfruit juic ( water juic concentr )', u'sweet potato puree', u'natur flavor', u'veget juic for color', u'ascorb acid (vitamin c)', u'citric acid']",217,110,0,13.75,120,0,0,6,oz
Other,2,24,2,2014-11-24 20:24:24,ascorb acid (vitamin c),10,0,0,0,Tropical Punch,25,70,"100% Fruit & Veggie Juice, Tropical Punch","Grape Juice, Apple Juice, Carrot Juice, and Passionfruit Juice (Water, Juice Concentrates), Sweet Potato Puree, Natural Flavors, Vegetable Juice for Color, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,ascorb acid,51c36caa97c3e69de4b08433,0,0,"[u'grape juic', u'appl juic', u'carrot juic', u'passionfruit juic ( water juic concentr )', u'sweet potato puree', u'natur flavor', u'veget juic for color', u'ascorb acid (vitamin c)', u'citric acid']",217,110,0,13.75,120,0,0,6,oz
Other,2,24,2,2014-11-24 20:24:24,citric acid,10,0,0,0,Tropical Punch,25,70,"100% Fruit & Veggie Juice, Tropical Punch","Grape Juice, Apple Juice, Carrot Juice, and Passionfruit Juice (Water, Juice Concentrates), Sweet Potato Puree, Natural Flavors, Vegetable Juice for Color, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,citric acid,51c36caa97c3e69de4b08433,0,0,"[u'grape juic', u'appl juic', u'carrot juic', u'passionfruit juic ( water juic concentr )', u'sweet potato puree', u'natur flavor', u'veget juic for color', u'ascorb acid (vitamin c)', u'citric acid']",217,110,0,13.75,120,0,0,6,oz
Other,0,13,0,2014-11-24 20:24:24,appl juic,0,0,0,0,Punch,15,10,"Juice Drink, Punch","Apple Juice, Grape Juice, and Passion Fruit Juice (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,appl juic,51c36cac97c3e69de4b08442,0,0,"[u'appl juic', u'grape juic', u'passion fruit juic ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,1,box
Other,0,13,0,2014-11-24 20:24:24,grape juic,0,0,0,0,Punch,15,10,"Juice Drink, Punch","Apple Juice, Grape Juice, and Passion Fruit Juice (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,grape juic,51c36cac97c3e69de4b08442,0,0,"[u'appl juic', u'grape juic', u'passion fruit juic ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,1,box
Other,0,13,0,2014-11-24 20:24:24,passion fruit juic ( water juic concentr ),0,0,0,0,Punch,15,10,"Juice Drink, Punch","Apple Juice, Grape Juice, and Passion Fruit Juice (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,passion fruit,51c36cac97c3e69de4b08442,0,0,"[u'appl juic', u'grape juic', u'passion fruit juic ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,1,box
Other,0,13,0,2014-11-24 20:24:24,natur flavor,0,0,0,0,Punch,15,10,"Juice Drink, Punch","Apple Juice, Grape Juice, and Passion Fruit Juice (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,natur flavor,51c36cac97c3e69de4b08442,0,0,"[u'appl juic', u'grape juic', u'passion fruit juic ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,1,box
Other,0,13,0,2014-11-24 20:24:24,ascorb acid (vitamin c),0,0,0,0,Punch,15,10,"Juice Drink, Punch","Apple Juice, Grape Juice, and Passion Fruit Juice (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,ascorb acid,51c36cac97c3e69de4b08442,0,0,"[u'appl juic', u'grape juic', u'passion fruit juic ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,1,box
Other,0,13,0,2014-11-24 20:24:24,citric acid,0,0,0,0,Punch,15,10,"Juice Drink, Punch","Apple Juice, Grape Juice, and Passion Fruit Juice (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,citric acid,51c36cac97c3e69de4b08442,0,0,"[u'appl juic', u'grape juic', u'passion fruit juic ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,1,box
Berries,0,14,0,2014-11-24 20:24:24,water,0,0,0,0,Berry Cherry Burst,14,0,"Juice Beverage Blend, Berry Cherry Burst","Water, Apple Juice from Concentrate (Water, Juice Concentrate), Pear Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), Raspberry Juice from Concentrate (Water, Juice Concentrate), Cherry Juice from Concentrate (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,water,51c36cb997c3e69de4b084a1,0,0,"[u'water', u'appl juic from concentr ( water juic concentr )', u'pear juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'raspberri juic from concentr ( water juic concentr )', u'cherri juic from concentr ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,8,box
Berries,0,14,0,2014-11-24 20:24:24,appl juic from concentr ( water juic concentr ),0,0,0,0,Berry Cherry Burst,14,0,"Juice Beverage Blend, Berry Cherry Burst","Water, Apple Juice from Concentrate (Water, Juice Concentrate), Pear Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), Raspberry Juice from Concentrate (Water, Juice Concentrate), Cherry Juice from Concentrate (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,appl juic,51c36cb997c3e69de4b084a1,0,0,"[u'water', u'appl juic from concentr ( water juic concentr )', u'pear juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'raspberri juic from concentr ( water juic concentr )', u'cherri juic from concentr ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,8,box
Berries,0,14,0,2014-11-24 20:24:24,pear juic from concentr ( water juic concentr ),0,0,0,0,Berry Cherry Burst,14,0,"Juice Beverage Blend, Berry Cherry Burst","Water, Apple Juice from Concentrate (Water, Juice Concentrate), Pear Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), Raspberry Juice from Concentrate (Water, Juice Concentrate), Cherry Juice from Concentrate (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,pear juic,51c36cb997c3e69de4b084a1,0,0,"[u'water', u'appl juic from concentr ( water juic concentr )', u'pear juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'raspberri juic from concentr ( water juic concentr )', u'cherri juic from concentr ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,8,box
Berries,0,14,0,2014-11-24 20:24:24,grape juic from concentr ( water juic concentr ),0,0,0,0,Berry Cherry Burst,14,0,"Juice Beverage Blend, Berry Cherry Burst","Water, Apple Juice from Concentrate (Water, Juice Concentrate), Pear Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), Raspberry Juice from Concentrate (Water, Juice Concentrate), Cherry Juice from Concentrate (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,grape juic,51c36cb997c3e69de4b084a1,0,0,"[u'water', u'appl juic from concentr ( water juic concentr )', u'pear juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'raspberri juic from concentr ( water juic concentr )', u'cherri juic from concentr ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,8,box
Berries,0,14,0,2014-11-24 20:24:24,raspberri juic from concentr ( water juic concentr ),0,0,0,0,Berry Cherry Burst,14,0,"Juice Beverage Blend, Berry Cherry Burst","Water, Apple Juice from Concentrate (Water, Juice Concentrate), Pear Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), Raspberry Juice from Concentrate (Water, Juice Concentrate), Cherry Juice from Concentrate (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,raspberri juic,51c36cb997c3e69de4b084a1,0,0,"[u'water', u'appl juic from concentr ( water juic concentr )', u'pear juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'raspberri juic from concentr ( water juic concentr )', u'cherri juic from concentr ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,8,box
Berries,0,14,0,2014-11-24 20:24:24,cherri juic from concentr ( water juic concentr ),0,0,0,0,Berry Cherry Burst,14,0,"Juice Beverage Blend, Berry Cherry Burst","Water, Apple Juice from Concentrate (Water, Juice Concentrate), Pear Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), Raspberry Juice from Concentrate (Water, Juice Concentrate), Cherry Juice from Concentrate (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,cherri juic,51c36cb997c3e69de4b084a1,0,0,"[u'water', u'appl juic from concentr ( water juic concentr )', u'pear juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'raspberri juic from concentr ( water juic concentr )', u'cherri juic from concentr ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,8,box
Berries,0,14,0,2014-11-24 20:24:24,natur flavor,0,0,0,0,Berry Cherry Burst,14,0,"Juice Beverage Blend, Berry Cherry Burst","Water, Apple Juice from Concentrate (Water, Juice Concentrate), Pear Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), Raspberry Juice from Concentrate (Water, Juice Concentrate), Cherry Juice from Concentrate (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,natur flavor,51c36cb997c3e69de4b084a1,0,0,"[u'water', u'appl juic from concentr ( water juic concentr )', u'pear juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'raspberri juic from concentr ( water juic concentr )', u'cherri juic from concentr ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,8,box
Berries,0,14,0,2014-11-24 20:24:24,ascorb acid (vitamin c),0,0,0,0,Berry Cherry Burst,14,0,"Juice Beverage Blend, Berry Cherry Burst","Water, Apple Juice from Concentrate (Water, Juice Concentrate), Pear Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), Raspberry Juice from Concentrate (Water, Juice Concentrate), Cherry Juice from Concentrate (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,ascorb acid,51c36cb997c3e69de4b084a1,0,0,"[u'water', u'appl juic from concentr ( water juic concentr )', u'pear juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'raspberri juic from concentr ( water juic concentr )', u'cherri juic from concentr ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,8,box
Berries,0,14,0,2014-11-24 20:24:24,citric acid,0,0,0,0,Berry Cherry Burst,14,0,"Juice Beverage Blend, Berry Cherry Burst","Water, Apple Juice from Concentrate (Water, Juice Concentrate), Pear Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), Raspberry Juice from Concentrate (Water, Juice Concentrate), Cherry Juice from Concentrate (Water, Juice Concentrate), Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",1,0,citric acid,51c36cb997c3e69de4b084a1,0,0,"[u'water', u'appl juic from concentr ( water juic concentr )', u'pear juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'raspberri juic from concentr ( water juic concentr )', u'cherri juic from concentr ( water juic concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",,60,0,60.0,100,0,0,8,box
Grape,0,28,0,2014-11-24 20:24:24,appl juic from concentr ( water juic concentr ),0,0,0,0,Grape,29,20,"100% Juice, Grape","Apple Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), and Less than 0.5% of Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,appl juic,51c36cba97c3e69de4b084aa,0,0,"[u'appl juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'less than 0.5% of natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",226,120,0,15.0,120,0,0,6,fl oz
Grape,0,28,0,2014-11-24 20:24:24,grape juic from concentr ( water juic concentr ),0,0,0,0,Grape,29,20,"100% Juice, Grape","Apple Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), and Less than 0.5% of Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,grape juic,51c36cba97c3e69de4b084aa,0,0,"[u'appl juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'less than 0.5% of natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",226,120,0,15.0,120,0,0,6,fl oz
Grape,0,28,0,2014-11-24 20:24:24,less than 0.5% of natur flavor,0,0,0,0,Grape,29,20,"100% Juice, Grape","Apple Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), and Less than 0.5% of Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,less than,51c36cba97c3e69de4b084aa,0,0,"[u'appl juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'less than 0.5% of natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",226,120,0,15.0,120,0,0,6,fl oz
Grape,0,28,0,2014-11-24 20:24:24,ascorb acid (vitamin c),0,0,0,0,Grape,29,20,"100% Juice, Grape","Apple Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), and Less than 0.5% of Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,ascorb acid,51c36cba97c3e69de4b084aa,0,0,"[u'appl juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'less than 0.5% of natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",226,120,0,15.0,120,0,0,6,fl oz
Grape,0,28,0,2014-11-24 20:24:24,citric acid,0,0,0,0,Grape,29,20,"100% Juice, Grape","Apple Juice from Concentrate (Water, Juice Concentrate), Grape Juice from Concentrate (Water, Juice Concentrate), and Less than 0.5% of Natural Flavors, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,citric acid,51c36cba97c3e69de4b084aa,0,0,"[u'appl juic from concentr ( water juic concentr )', u'grape juic from concentr ( water juic concentr )', u'less than 0.5% of natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",226,120,0,15.0,120,0,0,6,fl oz
Mango,0,29,0,2014-11-24 20:24:24,appl juic,0,0,0,0,,31,20,Mango Juice,"Apple Juice, Grape Juice, and Mango Puree (Water, Juice and Puree Concentrates), Natural Flavor, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,appl juic,51c36cbf97c3e69de4b084d8,0,0,"[u'appl juic', u'grape juic', u'mango puree ( water juic puree concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",217,120,0,15.0,120,0,0,6,fl oz
Mango,0,29,0,2014-11-24 20:24:24,grape juic,0,0,0,0,,31,20,Mango Juice,"Apple Juice, Grape Juice, and Mango Puree (Water, Juice and Puree Concentrates), Natural Flavor, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,grape juic,51c36cbf97c3e69de4b084d8,0,0,"[u'appl juic', u'grape juic', u'mango puree ( water juic puree concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",217,120,0,15.0,120,0,0,6,fl oz
Mango,0,29,0,2014-11-24 20:24:24,mango puree ( water juic puree concentr ),0,0,0,0,,31,20,Mango Juice,"Apple Juice, Grape Juice, and Mango Puree (Water, Juice and Puree Concentrates), Natural Flavor, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,mango puree,51c36cbf97c3e69de4b084d8,0,0,"[u'appl juic', u'grape juic', u'mango puree ( water juic puree concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",217,120,0,15.0,120,0,0,6,fl oz
Mango,0,29,0,2014-11-24 20:24:24,natur flavor,0,0,0,0,,31,20,Mango Juice,"Apple Juice, Grape Juice, and Mango Puree (Water, Juice and Puree Concentrates), Natural Flavor, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,natur flavor,51c36cbf97c3e69de4b084d8,0,0,"[u'appl juic', u'grape juic', u'mango puree ( water juic puree concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",217,120,0,15.0,120,0,0,6,fl oz
Mango,0,29,0,2014-11-24 20:24:24,ascorb acid (vitamin c),0,0,0,0,,31,20,Mango Juice,"Apple Juice, Grape Juice, and Mango Puree (Water, Juice and Puree Concentrates), Natural Flavor, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,ascorb acid,51c36cbf97c3e69de4b084d8,0,0,"[u'appl juic', u'grape juic', u'mango puree ( water juic puree concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",217,120,0,15.0,120,0,0,6,fl oz
Mango,0,29,0,2014-11-24 20:24:24,citric acid,0,0,0,0,,31,20,Mango Juice,"Apple Juice, Grape Juice, and Mango Puree (Water, Juice and Puree Concentrates), Natural Flavor, Ascorbic Acid (Vitamin C), Citric Acid.",8,0,citric acid,51c36cbf97c3e69de4b084d8,0,0,"[u'appl juic', u'grape juic', u'mango puree ( water juic puree concentr )', u'natur flavor', u'ascorb acid (vitamin c)', u'citric acid']",217,120,0,15.0,120,0,0,6,fl oz
Melon,0,23,0,2014-11-24 20:24:24,appl juic,0,0,0,0,Watermelon Madness,25,15,"J - Max, Watermelon Madness","Apple Juice, Grape Juice, Rapsberry Juice, Watermelon Juice, (Water, Juice Concentrates), Citric Acid, Natural Flavors, Ascorbic Acid, (Vitamin C).",1,0,appl juic,51c36cc497c3e69de4b08505,0,0,"[u'appl juic', u'grape juic', u'rapsberri juic', u'watermelon juic', u'( water juic concentr )', u'citric acid', u'natur flavor', u'ascorb acid', u'(vitamin c)']",,100,0,100.0,100,0,0,10,pouch
Melon,0,23,0,2014-11-24 20:24:24,grape juic,0,0,0,0,Watermelon Madness,25,15,"J - Max, Watermelon Madness","Apple Juice, Grape Juice, Rapsberry Juice, Watermelon Juice, (Water, Juice Concentrates), Citric Acid, Natural Flavors, Ascorbic Acid, (Vitamin C).",1,0,grape juic,51c36cc497c3e69de4b08505,0,0,"[u'appl juic', u'grape juic', u'rapsberri juic', u'watermelon juic', u'( water juic concentr )', u'citric acid', u'natur flavor', u'ascorb acid', u'(vitamin c)']",,100,0,100.0,100,0,0,10,pouch
Melon,0,23,0,2014-11-24 20:24:24,rapsberri juic,0,0,0,0,Watermelon Madness,25,15,"J - Max, Watermelon Madness","Apple Juice, Grape Juice, Rapsberry Juice, Watermelon Juice, (Water, Juice Concentrates), Citric Acid, Natural Flavors, Ascorbic Acid, (Vitamin C).",1,0,rapsberri juic,51c36cc497c3e69de4b08505,0,0,"[u'appl juic', u'grape juic', u'rapsberri juic', u'watermelon juic', u'( water juic concentr )', u'citric acid', u'natur flavor', u'ascorb acid', u'(vitamin c)']",,100,0,100.0,100,0,0,10,pouch
Melon,0,23,0,2014-11-24 20:24:24,watermelon juic,0,0,0,0,Watermelon Madness,25,15,"J - Max, Watermelon Madness","Apple Juice, Grape Juice, Rapsberry Juice, Watermelon Juice, (Water, Juice Concentrates), Citric Acid, Natural Flavors, Ascorbic Acid, (Vitamin C).",1,0,watermelon juic,51c36cc497c3e69de4b08505,0,0,"[u'appl juic', u'grape juic', u'rapsberri juic', u'watermelon juic', u'( water juic concentr )', u'citric acid', u'natur flavor', u'ascorb acid', u'(vitamin c)']",,100,0,100.0,100,0,0,10,pouch
Melon,0,23,0,2014-11-24 20:24:24,( water juic concentr ),0,0,0,0,Watermelon Madness,25,15,"J - Max, Watermelon Madness","Apple Juice, Grape Juice, Rapsberry Juice, Watermelon Juice, (Water, Juice Concentrates), Citric Acid, Natural Flavors, Ascorbic Acid, (Vitamin C).",1,0,( water,51c36cc497c3e69de4b08505,0,0,"[u'appl juic', u'grape juic', u'rapsberri juic', u'watermelon juic', u'( water juic concentr )', u'citric acid', u'natur flavor', u'ascorb acid', u'(vitamin c)']",,100,0,100.0,100,0,0,10,pouch
Melon,0,23,0,2014-11-24 20:24:24,citric acid,0,0,0,0,Watermelon Madness,25,15,"J - Max, Watermelon Madness","Apple Juice, Grape Juice, Rapsberry Juice, Watermelon Juice, (Water, Juice Concentrates), Citric Acid, Natural Flavors, Ascorbic Acid, (Vitamin C).",1,0,citric acid,51c36cc497c3e69de4b08505,0,0,"[u'appl juic', u'grape juic', u'rapsberri juic', u'watermelon juic', u'( water juic concentr )', u'citric acid', u'natur flavor', u'ascorb acid', u'(vitamin c)']",,100,0,100.0,100,0,0,10,pouch
Melon,0,23,0,2014-11-24 20:24:24,natur flavor,0,0,0,0,Watermelon Madness,25,15,"J - Max, Watermelon Madness","Apple Juice, Grape Juice, Rapsberry Juice, Watermelon Juice, (Water, Juice Concentrates), Citric Acid, Natural Flavors, Ascorbic Acid, (Vitamin C).",1,0,natur flavor,51c36cc497c3e69de4b08505,0,0,"[u'appl juic', u'grape juic', u'rapsberri juic', u'watermelon juic', u'( water juic concentr )', u'citric acid', u'natur flavor', u'ascorb acid', u'(vitamin c)']",,100,0,100.0,100,0,0,10,pouch
Melon,0,23,0,2014-11-24 20:24:24,ascorb acid,0,0,0,0,Watermelon Madness,25,15,"J - Max, Watermelon Madness","Apple Juice, Grape Juice, Rapsberry Juice, Watermelon Juice, (Water, Juice Concentrates), Citric Acid, Natural Flavors, Ascorbic Acid, (Vitamin C).",1,0,ascorb acid,51c36cc497c3e69de4b08505,0,0,"[u'appl juic', u'grape juic', u'rapsberri juic', u'watermelon juic', u'( water juic concentr )', u'citric acid', u'natur flavor', u'ascorb acid', u'(vitamin c)']",,100,0,100.0,100,0,0,10,pouch
Melon,0,23,0,2014-11-24 20:24:24,(vitamin c),0,0,0,0,Watermelon Madness,25,15,"J - Max, Watermelon Madness","Apple Juice, Grape Juice, Rapsberry Juice, Watermelon Juice, (Water, Juice Concentrates), Citric Acid, Natural Flavors, Ascorbic Acid, (Vitamin C).",1,0,(vitamin c),51c36cc497c3e69de4b08505,0,0,"[u'appl juic', u'grape juic', u'rapsberri juic', u'watermelon juic', u'( water juic concentr )', u'citric acid', u'natur flavor', u'ascorb acid', u'(vitamin c)']",,100,0,100.0,100,0,0,10,pouch
Apple,0,9,0,2014-11-24 20:24:24,appl juic ( water juic concentr ),0,0,0,0,Apple,10,10,"Fruit Juice Beverage, Apple","Apple Juice (Water, Juice Concentrate), Water, and Less than 0.5% of Pectin, Ascorbic Acid (Vitamin C), Fish Oil (Tuna) [a Source of Omega-3], Malic Acid, Gellan Gum. Gluten free.",4,0,appl juic,51c36cc597c3e69de4b0850c,0,0,"[u'appl juic ( water juic concentr )', u'water', u'less than 0.5% of pectin', u'ascorb acid (vitamin c)', u'fish oil (tuna) [a sourc of omega-3]', u'malic acid', u'gellan gum. gluten free']",120,40,0,10.0,100,0,0,8,fl oz
Apple,0,9,0,2014-11-24 20:24:24,water,0,0,0,0,Apple,10,10,"Fruit Juice Beverage, Apple","Apple Juice (Water, Juice Concentrate), Water, and Less than 0.5% of Pectin, Ascorbic Acid (Vitamin C), Fish Oil (Tuna) [a Source of Omega-3], Malic Acid, Gellan Gum. Gluten free.",4,0,water,51c36cc597c3e69de4b0850c,0,0,"[u'appl juic ( water juic concentr )', u'water', u'less than 0.5% of pectin', u'ascorb acid (vitamin c)', u'fish oil (tuna) [a sourc of omega-3]', u'malic acid', u'gellan gum. gluten free']",120,40,0,10.0,100,0,0,8,fl oz
Apple,0,9,0,2014-11-24 20:24:24,less than 0.5% of pectin,0,0,0,0,Apple,10,10,"Fruit Juice Beverage, Apple","Apple Juice (Water, Juice Concentrate), Water, and Less than 0.5% of Pectin, Ascorbic Acid (Vitamin C), Fish Oil (Tuna) [a Source of Omega-3], Malic Acid, Gellan Gum. Gluten free.",4,0,less than,51c36cc597c3e69de4b0850c,0,0,"[u'appl juic ( water juic concentr )', u'water', u'less than 0.5% of pectin', u'ascorb acid (vitamin c)', u'fish oil (tuna) [a sourc of omega-3]', u'malic acid', u'gellan gum. gluten free']",120,40,0,10.0,100,0,0,8,fl oz
